date,inflation,unemployment,interest_rate,industrial_production,log_inflation,log_industrial_production
1972-03-01,-1.0611780376226925,-4.18535108325694e-4,-0.21805420073833034,-0.8576669597887326,-1.098171234383632,-0.6813704882305877
1972-04-01,-1.060040466790551,-0.06033881145023762,-0.12203907911904932,-0.8433048733293236,-1.095216046581558,-0.6620398964149494
1972-05-01,-1.0589028959584095,-0.06033881145023762,-0.09379933746631969,-0.8431044721229133,-1.0922679711517054,-0.6617715240527856
1972-06-01,-1.0577653251262678,-0.06033881145023762,-0.04014382832613309,-0.8392652069053674,-1.0893269739409788,-0.6566372244209195
1972-07-01,-1.0566277542941263,-0.12025908779215007,-0.014728060838676373,-0.840889511420483,-1.0863930210416926,-0.6588077713733912
1972-08-01,-1.0554901834619845,-0.12025908779215007,0.058695267458420866,-0.8206560211943142,-1.0834660787892267,-0.6319415168330818
1972-09-01,-1.0532150417977013,-0.180179364134062,0.07563911245005885,-0.8089061820395173,-1.0776330927677358,-0.616508890037077
1972-10-01,-1.0520774709655596,-0.12025908779215007,0.12647064742497227,-0.7900544053943882,-1.0747269828640822,-0.5920018072517336
1972-11-01,-1.0498023293012764,-0.30001991681788637,0.12929462159024518,-0.7722854984260029,-1.0689353656924645,-0.569182239555912
1972-12-01,-1.0486647584691349,-0.3599401931597983,0.2055419240526156,-0.7553428069577307,-1.0660497936870519,-0.5476707053370843
1973-01-01,-1.0463896168048517,-0.5397010221855346,0.37780434813426705,-0.7442258137179139,-1.0602989627022172,-0.5336842549300986
1973-02-01,-1.0429769043084267,-0.4797807458436227,0.5585386947117372,-0.7220832383148886,-1.0517230251060927,-0.506123005908469
1973-03-01,-1.0384266209798603,-0.5397010221855346,0.7025613771406588,-0.7213167915956348,-1.0403810482412037,-0.5051759666008909
1973-04-01,-1.0350139084834353,-0.4797807458436227,0.7110332996364778,-0.7236301949959509,-1.0319429568949945,-0.5080358696118946
1973-05-01,-1.032738766819152,-0.5397010221855346,0.9143594395361317,-0.7129350990327874,-1.026349683478675,-0.4948493890053065
1973-06-01,-1.0293260543227274,-0.5397010221855346,1.097917760278875,-0.7108045177856878,-1.018007371439512,-0.49223316009577445
1973-07-01,-1.0293260543227274,-0.59962129852744706,1.637296825846013,-0.7051757049530039,-1.018007371439512,-0.48533821959566986
1973-08-01,-1.0202254876655945,-0.59962129852744706,1.6655365674987426,-0.7073449601171301,-0.9960350379133237,-0.487992521238622
1973-09-01,-1.0179503460013113,-0.59962129852744706,1.7446078441263857,-0.6946704627643344,-0.9906029902093593,-0.4725350885286973
1973-10-01,-1.0134000626727449,-0.7194618512112714,1.527161833400367,-0.6811486550475934,-0.9798106318500779,-0.45617885903116295
1973-11-01,-1.00998735017632,-0.59962129852744706,1.5328097817309128,-0.6738252214870182,-0.971778309626522,-0.4473774851618958
1973-12-01,-1.0054370668477535,-0.5397010221855346,1.5102179884087288,-0.6784766389621218,-0.9611498286290184,-0.45296297931649976
1974-01-01,-0.9997492126870454,-0.41986046950171074,1.42549876345054,-0.689115481955065,-0.9479926156657832,-0.4657989969009934
1974-02-01,-0.9940613585263374,-0.3599401931597983,1.233468520211978,-0.6941958283280993,-0.9349752269527778,-0.4719586224236662
1974-03-01,-0.9883735043656292,-0.41986046950171074,1.3407795384923507,-0.6941325437366015,-0.9220947218347583,-0.4718817732064524
1974-04-01,-0.9849607918692044,-0.41986046950171074,1.6683605416640155,-0.6987945086436214,-0.9144309340627367,-0.4775511560124319
1974-05-01,-0.9792729377084963,-0.41986046950171074,1.8942784748858537,-0.6861622010184912,-0.9017635538527933,-0.4622272760007102
1974-06-01,-0.9747226543799298,-0.2400996404759739,2.069364873132778,-0.6889959443933463,-0.8917231308357789,-0.4656542995815327
1974-07-01,-0.9713099418835051,-0.180179364134062,2.3489383154948023,-0.6855399025354275,-0.8842464560473946,-0.46147550076795935
1974-08-01,-0.9644845168906552,-0.180179364134062,2.0919566664549616,-0.7026091631866958,-0.8694286372494631,-0.48220247704245944
1974-09-01,-0.956521521065664,0.05950174123358676,1.9027503973816724,-0.7026126789973346,-0.8523647329459183,-0.4822067691180791
1974-10-01,-0.9519712377370975,0.11942201757549868,1.541281704226732,-0.7069441577043093,-0.842719606342123,-0.4875018258532828
1974-11-01,-0.9462833835763894,0.47894367562697127,1.3690192801450802,-0.7591715247433601,-0.8307690261878488,-0.5525110907706526
1974-12-01,-0.9417331002478229,0.8384653336784443,1.1092136569399667,-0.8145279632509237,-0.8212918048319403,-0.6238774201967019
1975-01-01,-0.9371828169192565,1.3777478207556533,0.7138572738017507,-0.8351200661622479,-0.8118873459698709,-0.6511090738015192
1975-02-01,-0.9337701044228317,1.3777478207556533,0.4625235730924562,-0.8685589411476677,-0.804881084257752,-0.6961599112759895
1975-03-01,-0.9314949627585485,1.677349202465214,0.264845381523348,-0.8844750159094168,-0.8002324079010017,-0.7179758055407193
1975-04-01,-0.9292198210942652,1.7971897551490388,0.2507255106969832,-0.8811877329621591,-0.7956013069221433,-0.7134498526300929
1975-05-01,-0.9280822502621237,1.9170303078328628,0.1744782082346128,-0.8858286030053464,-0.7932923057674947,-0.7198425040730114
1975-06-01,-0.9235319669335571,1.7971897551490388,0.26766935568862094,-0.876972276006264,-0.7840995815731236,-0.7076613801264436
1975-07-01,-0.917844112772849,1.677349202465214,0.4229879347786344,-0.8621285234893424,-0.7727048505683942,-0.6874149032039327
1975-08-01,-0.9155689711085657,1.5575086497813901,0.43428383143972626,-0.8480512176916741,-0.7681764729532452,-0.6684069516010931
1975-09-01,-0.9110186877799994,1.5575086497813901,0.4625235730924562,-0.8293963264423168,-0.7591696327418505,-0.6435014115897166
1975-10-01,-0.9076059752835745,1.5575086497813901,0.3439166581509913,-0.822958877162714,-0.7524576995109004,-0.6349805936949803
1975-11-01,-0.903055691955008,1.4975883734394781,0.1744782082346128,-0.8209829915837205,-0.743565284778321,-0.6323727297010796
1975-12-01,-0.8996429794585832,1.4376680970975653,0.16883025990406697,-0.8008831021618252,-0.7369380833116513,-0.6060411490871093
1976-01-01,-0.8973678377943,1.2579072680718295,0.07563911245005885,-0.7812015942059448,-0.7325397850498867,-0.5805991349644288
1976-02-01,-0.8962302669621582,1.138066715388005,0.04739937079732896,-0.7663754207422169,-0.7303465440882314,-0.5616513250814731
1976-03-01,-0.8950926961300167,1.0781464390460926,0.06716718995423986,-0.763074074552404,-0.7281572231303831,-0.5574572668093462
1976-04-01,-0.8939551252978751,1.138066715388005,0.06151924162369403,-0.7554834393832818,-0.7259718081888077,-0.5478482839586551
1976-05-01,-0.8905424128014502,0.9583058863622688,0.1942460273915237,-0.7489475474057932,-0.7194388607041661,-0.5396124323009236
1976-06-01,-0.8871297003050254,1.0781464390460926,0.2479015365317103,-0.7473619168077039,-0.71294057092886,-0.537619640159529
1976-07-01,-0.8837169878086005,1.197986991729917,0.19989397572206952,-0.7385583269682032,-0.7064765730797566,-0.5265924955703961
1976-08-01,-0.8803042753121757,1.197986991729917,0.1942460273915237,-0.7278667468156786,-0.7000465071341396,-0.5132841760915353
1976-09-01,-0.8768915628157509,1.0781464390460926,0.1829501307304318,-0.722455914242599,-0.6936500187093876,-0.5065836598765913
1976-10-01,-0.8734788503193259,1.138066715388005,0.11799872492915328,-0.722934064489473,-0.6872867589457745,-0.5071748477227355
1976-11-01,-0.8712037086550428,1.197986991729917,0.09823090577224265,-0.6990019414713093,-0.6830628763126951,-0.47780379870639156
1976-12-01,-0.8677909961586179,1.197986991729917,0.013511680814053507,-0.6817674377200184,-0.6767542370470755,-0.4569243492654135
1977-01-01,-0.864378283662193,1.0182261627041806,0.0022157841529616058,-0.6930426424385803,-0.6704779222918271,-0.4705587359771871
1977-02-01,-0.8575528586693434,1.0781464390460926,0.021983603309872247,-0.6677639639457646,-0.6580209530715663,-0.440123061772882
1977-03-01,-0.8541401461729186,0.9583058863622688,0.02480757747514541,-0.6469925546918628,-0.6518396544212433,-0.41546638634778893
1977-04-01,-0.8495898628443521,0.8384653336784443,0.03610347413623731,-0.6311749226279995,-0.6436461472839957,-0.39689787958760675
1977-05-01,-0.8473147211800688,0.71862478099462,0.21118987238316142,-0.6180714963772729,-0.6395698548372298,-0.38164897047175667
1977-06-01,-0.843902008683644,0.8384653336784443,0.22248576904425332,-0.6050454179605995,-0.6334807383222946,-0.36660785701514265
1977-07-01,-0.8404892961872191,0.6587045046527081,0.2309576915400723,-0.6028867102283897,-0.62742174122075,-0.36412643014829066
1977-08-01,-0.8370765836907944,0.71862478099462,0.3665084514731751,-0.60121670017497,-0.6213925670312338,-0.3622089328776036
1977-09-01,-0.8348014420265111,0.5987842283107957,0.43428383143972626,-0.594241331867634,-0.6173895414103777,-0.35422026038238524
1977-10-01,-0.8313887295300862,0.5987842283107957,0.5274749788937344,-0.5918435490119873,-0.6114094249770684,-0.35148172811259515
1977-11-01,-0.8268384462015197,0.5987842283107957,0.5387708755548263,-0.5887144775434745,-0.6034810817654872,-0.3479137830985739
1977-12-01,-0.823425733705095,0.35910312294314745,0.5528907463811912,-0.5856627539090151,-0.5975683200844248,-0.3444403385905811
1978-01-01,-0.8188754503765284,0.35910312294314745,0.592426384695013,-0.6107937683550019,-0.5897287749264418,-0.37323107347668943
1978-02-01,-0.8154627378801036,0.29918284660123495,0.6150181780171967,-0.6017827456878134,-0.5838818676444615,-0.36285865140007983
1978-03-01,-0.810912454551537,0.29918284660123495,0.6178421521824696,-0.5693634557876391,-0.5761291534746656,-0.32599312047577295
1978-04-01,-0.805224600390829,0.1793422939174106,0.6460818938351993,-0.5344127822275445,-0.5665067571754726,-0.2870177969196365
1978-05-01,-0.7983991753979793,0.11942201757549868,0.7788086796030291,-0.5262068801966363,-0.5550587789908424,-0.27797927253267934
1978-06-01,-0.7927113212372713,0.05950174123358676,0.8465840595695804,-0.5147418217035803,-0.5455998536110634,-0.26542094739261385
1978-07-01,-0.7870234670765632,0.23926257025932304,0.9058875170403128,-0.5162079147399508,-0.536213411130197,-0.2670223196386683
1978-08-01,-0.7824731837479967,0.05950174123358676,0.970838922841591,-0.5089161234751247,-0.528755703163319,-0.2590707202201218
1978-09-01,-0.775647758755147,0.11942201757549868,1.086621863617783,-0.5043947909936559,-0.5176535901558239,-0.2541565749422379
1978-10-01,-0.7688223337622974,-4.18535108325694e-4,1.230644546046705,-0.49098197340671706,-0.506651198073186,-0.23965120561583178
1978-11-01,-0.7642720504337309,0.05950174123358676,1.4565624792685425,-0.4770769423303489,-0.4993707917980729,-0.2247270668392193
1978-12-01,-0.7597217671051644,0.11942201757549868,1.5328097817309128,-0.4680202141248563,-0.492133401468369,-0.21506789546283625
1979-01-01,-0.7528963421123147,0.05950174123358676,1.5441056783920049,-0.4779066736411006,-0.48135686788574855,-0.22561439850786974
1979-02-01,-0.7449333462873233,0.05950174123358676,1.541281704226732,-0.4692085581207633,-0.46890291420261176,-0.21633255117506212
1979-03-01,-0.7369703504623321,-4.18535108325694e-4,1.5497536267225507,-0.46325277489867284,-0.4565743079747177,-0.21000257136522757
1979-04-01,-0.7290073546373408,-4.18535108325694e-4,1.527161833400367,-0.4852371388229533,-0.44436855111184986,-0.23347141589401482
1979-05-01,-0.7199067879802078,-0.12025908779215007,1.5921132392016453,-0.46884291381433046,-0.43056643607326023,-0.21594333859806444
1979-06-01,-0.7108062213230749,-0.06033881145023762,1.6062331100280098,-0.4684596904547034,-0.41691810824618963,-0.21553549759934101
1979-07-01,-0.701705654665942,-0.06033881145023762,1.6570646450029238,-0.47151141408916303,-0.40342017827675425,-0.21878563665008427
1979-08-01,-0.6937426588409507,0.11942201757549868,1.7897914307707532,-0.48351087579931307,-0.3917302828085916,-0.23161829009396132
1979-09-01,-0.6857796630159593,0.05950174123358676,1.928166164869129,-0.48381675132488694,-0.3801508944205577,-0.23194651545447545
1979-10-01,-0.6766790963588264,0.11942201757549868,2.5889761195430046,-0.47067816696777265,-0.36704997007483814,-0.2178976738019185
1979-11-01,-0.6675785297016935,0.05950174123358676,2.4223616437918993,-0.4735013629107114,-0.3540876824504287,-0.22090790123538978
1979-12-01,-0.6573403922124189,0.11942201757549868,2.5918000937082777,-0.47228137661905556,-0.33966721145979756,-0.21960652044524778
1980-01-01,-0.6448271130588612,0.29918284660123495,2.60309599036937,-0.46243359101983755,-0.322269666266134,-0.2091335311190701
1980-02-01,-0.633451404737445,0.29918284660123495,2.690639189492832,-0.46193786171976986,-0.30666531830260446,-0.2086078200826782
1980-03-01,-0.6209381255838873,0.29918284660123495,3.554775284066362,-0.4693913802739798,-0.2897270568931069,-0.21652718672570953
1980-04-01,-0.6118375589267543,0.6587045046527081,3.6733821990078264,-0.505614777285312,-0.2775537914890997,-0.255481328722066
1980-05-01,-0.6027369922696214,1.0182261627041806,1.8010873274318455,-0.5495870209445115,-0.26550031415727543,-0.3038433672439565
1980-06-01,-0.5936364256124885,1.0781464390460926,1.3746672284756265,-0.5721163355178025,-0.25356429036035966,-0.32909649898648957
1980-07-01,-0.5924988547803469,1.197986991729917,1.2504123652036154,-0.5842212715471159,-0.25208043221423343,-0.3428018145471339
1980-08-01,-0.5856734297874971,1.138066715388005,1.414202866789448,-0.5788631761336178,-0.24321483440712732,-0.336723394609785
1980-09-01,-0.5777104339625058,1.0182261627041806,1.7700236116138424,-0.5505784795446469,-0.23295208945667187,-0.30494781229600937
1980-10-01,-0.5686098673053729,1.0182261627041806,2.3178745996767995,-0.5284288725203439,-0.22132756805343234,-0.2804225709495733
1980-11-01,-0.5583717298160984,1.0182261627041806,3.176362745919783,-0.49888551572269035,-0.20838050359886678,-0.24818541710808767
1980-12-01,-0.5492711631589654,0.8384653336784443,4.0376748663280395,-0.48694230698276064,-0.1969857725941368,-0.23530363462480502
1981-01-01,-0.5401705965018325,1.0182261627041806,4.088506401302953,-0.49851987141625753,-0.18569606364544478,-0.24778976726313556
1981-02-01,-0.5310700298446996,0.9583058863622688,3.1989545392419667,-0.5061667595556002,-0.17450945850135194,-0.25608101012464735
1981-03-01,-0.52424460485185,0.9583058863622688,2.851605716913391,-0.4970748732437197,-0.16618604199177034,-0.24622697792566056
1981-04-01,-0.5185567506911419,0.8384653336784443,3.139651081771235,-0.5049713839384157,-0.1592928062998287,-0.2547825707113544
1981-05-01,-0.511731325698292,1.0182261627041806,3.9303638480476666,-0.49472279592637686,-0.15107180396612171,-0.2436858546499765
1981-06-01,-0.5026307590411592,1.0182261627041806,4.0941543496335,-0.4855605934017209,-0.14019559710811638,-0.23381883793166391
1981-07-01,-0.491255050719743,0.8384653336784443,4.077210504641862,-0.4737123115490381,-0.12673475011125007,-0.221133012329207
1981-08-01,-0.4832920548947517,0.9583058863622688,3.732685656478559,-0.4759800094110502,-0.11739940471037297,-0.22355460638715094
1981-09-01,-0.47305391740547725,1.0781464390460926,3.182010694250329,-0.48473086209096916,-0.10550041988696171,-0.2329277496513155
1981-10-01,-0.46964120490905226,1.2579072680718295,2.9589167351937644,-0.4989909900418537,-0.10155963981293656,-0.248299561855513
1981-11-01,-0.4650909215804859,1.4975883734394781,2.4590733079404483,-0.5198432629404475,-0.09632491069304527,-0.2709988156095977
1981-12-01,-0.4616782090840611,1.617428926123302,2.1936197364047882,-0.5386985553962154,-0.09241349252170525,-0.29175521130621257
1982-01-01,-0.4582654965876361,1.677349202465214,2.4336575404529914,-0.5749184365969089,-0.08851452450883826,-0.33226046818340743
1982-02-01,-0.45485278409121127,1.8571100314909508,2.874197510235575,-0.5399326049304265,-0.08462792764742241,-0.2931214529463968
1982-03-01,-0.45485278409121127,1.9170303078328628,2.845957768582845,-0.5515804855766988,-0.08462792764742241,-0.30606464543859047
1982-04-01,-0.4514400715947865,2.0967911368585996,2.9193810968799423,-0.5676582876278315,-0.08075362368010744,-0.32407333384735537
1982-05-01,-0.4412019341055119,2.1567114132005116,2.7810063627815667,-0.5791444409847202,-0.06920369761688637,-0.33704199897318265
1982-06-01,-0.4286886549519542,2.276551965884335,2.696287137823378,-0.5836060046853297,-0.05523343499265253,-0.34210286537013324
1982-07-01,-0.4230008007912461,2.39639251856816,2.255747168040794,-0.5892242700860976,-0.04893560749581272,-0.34849463060683644
1982-08-01,-0.4207256591269628,2.39639251856816,1.5582255492183694,-0.6047782163520524,-0.046425514916982866,-0.36630053768159376
1982-09-01,-0.4207256591269628,2.576153347593896,1.6118810583585563,-0.608940936148366,-0.046425514916982866,-0.3710937822546211
1982-10-01,-0.4161753757983964,2.755914176619633,1.442442608442178,-0.6252437500803805,-0.041420708159522,-0.3899807298511405
1982-11-01,-0.417312946630538,2.9955952819872813,1.2984199260132558,-0.6306616142747378,-0.042669994091199696,-0.3962982656324561
1982-12-01,-0.4207256591269628,2.9955952819872813,1.2278205718814317,-0.642422000861451,-0.046425514916982866,-0.4100826913778802
1983-01-01,-0.41845051746267953,2.755914176619633,1.1515732694190615,-0.6116621735827802,-0.043920555455393646,-0.3742336123379319
1983-02-01,-0.417312946630538,2.755914176619633,1.1035657086094208,-0.6222131213097537,-0.042669994091199696,-0.38645579019907716
1983-03-01,-0.4161753757983964,2.695993900277721,1.1769890369065181,-0.6081112048376142,-0.041420708159522,-0.3701374272965232
1983-04-01,-0.4082123799734051,2.636073623935808,1.1854609594023373,-0.5867807816921464,-0.03271120143256697,-0.3457121466673765
1983-05-01,-0.4036620966448386,2.576153347593896,1.137453398592697,-0.5764864881418038,-0.027762003791229756,-0.3340332730948629
1983-06-01,-0.4013869549805553,2.576153347593896,1.2362924943772509,-0.5659706985212182,-0.025294883622210808,-0.32217520597820337
1983-07-01,-0.39683667165198894,2.1567114132005116,1.3464274868228965,-0.5402490278879165,-0.02037550050488444,-0.29347192622914964
1983-08-01,-0.3934239591555641,2.216631689542423,1.4000829959630834,-0.5195162925510413,-0.01669888518888647,-0.2706408282219771
1983-09-01,-0.39001124665913917,2.0368708605166863,1.3690192801450802,-0.4937207898943253,-0.013033272229430756,-0.24260432272462745
1983-10-01,-0.3854609633305728,1.7971897551490388,1.3774912026408994,-0.479963422864786,-0.008162789670204068,-0.22781567834610097
1983-11-01,-0.38204825083414795,1.617428926123302,1.3379555643270777,-0.4718770583955959,-0.004522594569705428,-0.21917541947165134
1983-12-01,-0.378635538337723,1.4975883734394781,1.3746672284756265,-0.46273243492413385,-8.931852482722484e-4,-0.2094505179030241
1984-01-01,-0.3706725425127318,1.3178275444137413,1.4000829959630834,-0.426199646576589,0.007533848724698848,-0.17107834329169302
1984-02-01,-0.36498468835202375,1.197986991729917,1.4085549184589021,-0.41799726035631934,0.01351786038042245,-0.1625662380511816
1984-03-01,-0.36157197585559875,1.197986991729917,1.4989220917476371,-0.40881747877846936,0.01709428554833348,-0.15308387605137777
1984-04-01,-0.35702169252703236,1.138066715388005,1.6062331100280098,-0.3976688432429037,0.021846666872601013,-0.14162969198131067
1984-05-01,-0.35474655086274914,0.9583058863622688,1.6147050325238292,-0.38738158131383854,0.024215961131267262,-0.13112009876191855
1984-06-01,-0.35247140919846587,0.8384653336784443,1.8236791207540293,-0.3803921497639472,0.02658068145995007,-0.1240119275423376
1984-07-01,-0.3479211258698995,1.0182261627041806,1.8716866815636697,-0.37509382313130835,0.03129647072947786,-0.11864087773625018
1984-08-01,-0.3445084133734745,1.0182261627041806,1.9874696223398616,-0.3731179375523151,0.0348214364709128,-0.11664166931775209
1984-09-01,-0.3410957008770497,0.8983856100203563,1.8914545007205807,-0.3788030033552196,0.03833628751913164,-0.12239940853501508
1984-10-01,-0.33654541754848333,0.9583058863622688,1.521513885069821,-0.3790139519935461,0.043007121586060564,-0.12261338265896864
1984-11-01,-0.33427027588420005,0.8384653336784443,1.3633713318145344,-0.3725659552820268,0.04533587656471717,-0.11608353925784498
1984-12-01,-0.3319951342199168,0.8983856100203563,1.0668540444608725,-0.37194717260960203,0.047660212650817775,-0.11545805547646518
1985-01-01,-0.32971999255563356,0.8983856100203563,1.0583821219650533,-0.3722776588096472,0.04998014658260525,-0.11579209560727967
1985-02-01,-0.3228945675627839,0.8384653336784443,1.100741734444148,-0.36699339541956344,0.056913701414969105,-0.11045788183689714
1985-03-01,-0.31720671340207585,0.8384653336784443,1.1233335277663319,-0.36408230421065507,0.06266183373622104,-0.10752552152175793
1985-04-01,-0.31493157173779257,0.8983856100203563,1.0357903286428696,-0.3682801821133563,0.06495355517145449,-0.11175548290518557
1985-05-01,-0.3126564300735093,0.8384653336784443,0.9510711036846804,-0.3654815968448888,0.06724099701234992,-0.10893448496004983
1985-06-01,-0.30924371757708446,0.9583058863622688,0.8268162404126697,-0.3664168024748036,0.07066417040880676,-0.10987672434205084
1985-07-01,-0.3069685759128012,0.9583058863622688,0.9256553361972236,-0.3755332994611557,0.07294098286698333,-0.11908582151802971
1985-08-01,-0.30469343424851797,0.7785450573365319,0.9313032845277697,-0.3697005696114226,0.07521357118088194,-0.11318881524611586
1985-09-01,-0.30241829258423486,0.7785450573365319,0.9369512328583155,-0.36319280411904414,0.0774819509954954,-0.10663040517181287
1985-10-01,-0.2978680092556683,0.7785450573365319,0.9567190520152264,-0.36919429287943845,0.08200614727369632,-0.11267780314090321
1985-11-01,-0.29218015509496026,0.71862478099462,0.9736628970068644,-0.3624263573997905,0.08763799512487648,-0.1058594499936466
1985-12-01,-0.28649230093425215,0.71862478099462,1.0357903286428696,-0.34383475074193104,0.09324406783849647,-0.087251646910107
1986-01-01,-0.28194201760568566,0.5388639519688837,0.9990786644943211,-0.3330447278915206,0.09771052584034685,-0.07653344752905307
1986-02-01,-0.2842171592699689,0.8384653336784443,0.9200073878666778,-0.34680209492105996,0.09547933260080571,-0.090209641980646
1986-03-01,-0.2910425842628187,0.8384653336784443,0.8126963695863049,-0.3606649362697626,0.08876126411677913,-0.1040888270009978
1986-04-01,-0.29559286759138503,0.7785450573365319,0.6743216354879291,-0.3578944774864053,0.08426199459604233,-0.1013071580667022
1986-05-01,-0.29218015509496026,0.8384653336784443,0.6347859971741073,-0.35503612343707863,0.08763799512487648,-0.09844140900772509
1986-06-01,-0.2876298717663937,0.8384653336784443,0.6545538163310183,-0.36284473886580504,0.09212490398738257,-0.10628025455491799
1986-07-01,-0.28649230093425215,0.71862478099462,0.5528907463811912,-0.3502335261045075,0.09324406783849647,-0.09363589015305454
1986-08-01,-0.2853547301021106,0.6587045046527081,0.4427557539355453,-0.35383723200925515,0.09436221008850883,-0.09724067384610433
1986-09-01,-0.2808044467735441,0.71862478099462,0.363684477307902,-0.34888697062985546,0.09882460026896935,-0.0922906477110974
1986-10-01,-0.2785293051092608,0.71862478099462,0.35238858064681006,-0.3406002049542551,0.10104971395955036,-0.08403241727090922
1986-11-01,-0.27625416344497755,0.6587045046527081,0.4060440897869967,-0.3327775262829736,0.10327079299027501,-0.07626877384582227
1986-12-01,-0.27170388011641117,0.47894367562697127,0.6517298421657454,-0.3141859196251141,0.10770090541345466,-0.05794108799093271
1987-01-01,-0.2648784551235614,0.47894367562697127,0.5161790822326425,-0.3210874559090358,0.11431617666642434,-0.06472447760063799
1987-02-01,-0.260328171794995,0.47894367562697127,0.4229879347786344,-0.29509506785654827,0.11870659265634724,-0.03929956801182239
1987-03-01,-0.2557778884664285,0.47894367562697127,0.43145985727445335,-0.2922015557008339,0.123081328555771,-0.036489713504201306
1987-04-01,-0.2500900343057204,0.29918284660123495,0.49923523724100477,-0.2795340899693158,0.12852786820881257,-0.024236136574977786
1987-05-01,-0.2466773218092956,0.29918284660123495,0.6347859971741073,-0.2668033396462998,0.1317842053055406,-0.011998766981459902
1987-06-01,-0.24098946764858753,0.23926257025932304,0.6008983071908319,-0.25630864488954663,0.13719227038084938,-0.001968471987178702
1987-07-01,-0.2375767551521627,0.1793422939174106,0.5585386947117372,-0.24241767705573383,0.14042568558832524,0.011228621525614015
1987-08-01,-0.23188890099145462,0.11942201757549868,0.6008983071908319,-0.2270254580791628,0.14579581584585136,0.02574796692976282
1987-09-01,-0.2273386176628881,0.05950174123358676,0.7392730412892073,-0.21888635645039103,0.15007503329773905,0.0333818479800832
1987-10-01,-0.2239259051664633,0.11942201757549868,0.7590408604461183,-0.1912556006402329,0.1532746644156668,0.05907582917332055
1987-11-01,-0.21937562183789674,-4.18535108325694e-4,0.58960241052974,-0.18100349681755543,0.15752787962576859,0.0685234864322665
1987-12-01,-0.21710048017361366,-0.06033881145023762,0.6121942038519236,-0.16915873077551152,0.15964896197365636,0.07938190179690345
1988-01-01,-0.2125501968450471,-0.06033881145023762,0.6291380488435615,-0.1695771122415263,0.16388013975531127,0.0789993930770089
1988-02-01,-0.21027505518076386,-0.06033881145023762,0.5585386947117372,-0.1589347534379445,0.16599026043188347,0.08870591299078266
1988-03-01,-0.20686234268433903,-0.06033881145023762,0.5585386947117372,-0.1536680691010547,0.1691486414249326,0.09349158000532548
1988-04-01,-0.1988993468593477,-0.2400996404759739,0.6404339455046535,-0.14125725754616747,0.1764866806989858,0.10472245471672137
1988-05-01,-0.19548663436292288,-0.12025908779215007,0.7025613771406588,-0.1455957678744197,0.1796181474658044,0.10080380206945806
1988-06-01,-0.1897987802022148,-0.2400996404759739,0.8211682920821236,-0.13936575142250468,0.184819534261483,0.10642843844629281
1988-07-01,-0.18411092604150672,-0.2400996404759739,0.8889436720486751,-0.1390493284650146,0.18999892781264627,0.10671367976359954
1988-08-01,-0.17842307188079864,-0.12025908779215007,0.9623670003457723,-0.12824875818268805,0.19515651332638898,0.11642487489754547
1988-09-01,-0.17273521772009057,-0.2400996404759739,1.0131985353206856,-0.13501317785169736,0.20029247368014222,0.11034841966020838
1988-10-01,-0.16818493439152404,-0.2400996404759739,1.0442622511386888,-0.12571034290149008,0.20438579327819126,0.11870022651171278
1988-11-01,-0.16363465106295766,-0.30001991681788637,1.0583821219650533,-0.12046826923907156,0.2084654798131999,0.12339062599621181
1988-12-01,-0.15908436773439114,-0.30001991681788637,1.1741650627412452,-0.11062751526113133,0.21253162379537785,0.1321652576464057
1989-01-01,-0.15339651357368306,-0.2400996404759739,1.275828132691072,-0.10419006598152851,0.21759539599165142,0.1378839090376586
1989-02-01,-0.1488462302451167,-0.3599401931597983,1.3436035126576236,-0.11387612429136236,0.22163139552382868,0.12927297711768931
1989-03-01,-0.1420208052522669,-0.4797807458436227,1.4819782467559992,-0.10842661780125629,0.2276605697133449,0.13412230101044417
1989-04-01,-0.13178266776299247,-0.3599401931597983,1.4791542725907263,-0.10875358819066253,0.2366490509334543,0.1338316828770508
1989-05-01,-0.12495724277014265,-0.3599401931597983,1.4706823500949076,-0.12117143136682733,0.24260493665345564,0.1227621220532072
1989-06-01,-0.1204069594415763,-0.30001991681788637,1.391611073467264,-0.12133667446684988,0.2465594994096966,0.1226143940986786
1989-07-01,-0.11585667611300976,-0.3599401931597983,1.3097158226743482,-0.14228739006332947,0.2505013362782709,0.10379272862872774
1989-08-01,-0.11585667611300976,-0.3599401931597983,1.2391164685425238,-0.12121362109449256,0.2505013362782709,0.12272440534611295
1989-09-01,-0.11244396361658494,-0.30001991681788637,1.2475883910383425,-0.12802023049116737,0.2534494117081234,0.11662982883004928
1989-10-01,-0.10561853862373516,-0.30001991681788637,1.196756856063429,-0.13093835332135326,0.2593243618181368,0.11401109767098572
1989-11-01,-0.09993068446302708,-0.2400996404759739,1.1148616052705131,-0.1236324988139721,0.26419872061724275,0.12056075469412746
1989-12-01,-0.09538040113446071,-0.2400996404759739,1.086621863617783,-0.11173499561234652,0.26808429009209306,0.1311797368804596
1990-01-01,-0.08172955114876129,-0.2400996404759739,1.024494431981778,-0.12276760939683268,0.2796675891727775,0.12133466255383402
1990-02-01,-0.0760416969880532,-0.30001991681788637,1.0273184061470508,-0.1030579749558418,0.2844618213195896,0.1388878529409717
1990-03-01,-0.06921627199520357,-0.3599401931597983,1.0386143028081425,-0.09214841454371298,0.29019024056635817,0.1485359925414115
